Company ID,cluster,region,macro
1729,3,Lazio,Centre
1730,0,Sardegna,Islands
1731,1,Lombardia,North
1732,0,Piemonte,North
1733,1,Emilia-Romagna,North
1734,2,Lombardia,North
1736,2,Valle d'Aosta,North
1738,0,Trentino-Alto Adige,North
1739,2,Lombardia,North
1740,1,Lombardia,North
1741,0,Lombardia,North
1743,1,Lombardia,North
1746,0,Trentino-Alto Adige,North
1747,4,Campania,South
1753,1,Veneto,North
1755,1,Veneto,North
1756,2,Campania,South
1758,0,Lombardia,North
1759,0,Sicilia,Islands
1760,3,Friuli-Venezia Giulia,North
1761,0,Sicilia,Islands
1763,2,Lazio,Centre
1764,3,Lombardia,North
1765,2,Piemonte,North
1768,0,Lazio,Centre
1770,1,Lombardia,North
1772,0,Lombardia,North
1773,0,Emilia-Romagna,North
1774,0,Trentino-Alto Adige,North
1776,0,Veneto,North
1777,1,Liguria,North
1781,1,Veneto,North
1783,4,Lombardia,North
1784,0,Emilia-Romagna,North
1785,2,Campania,South
1786,3,Lombardia,North
1787,0,Sicilia,Islands
1788,0,Lazio,Centre
1789,0,Toscana,Centre
1790,4,Lazio,Centre
1791,0,Lombardia,North
1793,2,Piemonte,North
1794,3,Lazio,Centre
1796,3,Sicilia,Islands
1797,2,Liguria,North
1798,2,Lombardia,North
1800,1,Lombardia,North
1801,0,Campania,South
1802,1,Veneto,North
1804,3,Lombardia,North
1805,2,Campania,South
1806,1,Lombardia,North
1807,0,Lombardia,North
1809,0,Lombardia,North
1812,3,Emilia-Romagna,North
1813,3,Lombardia,North
1814,2,Lombardia,North
1817,3,Abruzzo,South
1819,0,Marche,Centre
1822,1,Calabria,South
1823,3,Lazio,Centre
1824,3,Marche,Centre
1825,3,Piemonte,North
1826,0,Friuli-Venezia Giulia,North
1827,1,Toscana,Centre
1829,2,Lombardia,North
1830,4,Lombardia,North
1831,3,Lazio,Centre
1832,0,Emilia-Romagna,North
1834,0,Lazio,Centre
1835,2,Lombardia,North
1837,2,Emilia-Romagna,North
1839,4,Veneto,North
1841,3,Veneto,North
1844,0,Sardegna,Islands
1845,0,Toscana,Centre
1846,1,Sardegna,Islands
1847,3,Liguria,North
1848,0,Sardegna,Islands
1849,3,Lazio,Centre
1852,0,Veneto,North
1853,2,Lombardia,North
1856,0,Lazio,Centre
1857,3,Sicilia,Islands
1858,3,Lombardia,North
1860,0,Veneto,North
1861,2,Veneto,North
1862,2,Piemonte,North
1863,0,Lombardia,North
1864,3,Lombardia,North
1865,1,Lombardia,North
1869,1,Piemonte,North
1870,0,Abruzzo,South
1872,2,Lazio,Centre
1874,2,Lombardia,North
1876,3,Veneto,North
1877,3,Lombardia,North
1880,1,Veneto,North
1883,1,Marche,Centre
1884,1,Veneto,North
1885,2,Lombardia,North
1886,3,Lazio,Centre
1887,0,Piemonte,North
1890,0,Lazio,Centre
1891,0,Lombardia,North
1892,0,Lombardia,North
1897,1,Puglia,South
1898,3,Veneto,North
1900,1,Lazio,Centre
1901,2,Emilia-Romagna,North
1905,3,Veneto,North
1907,1,Veneto,North
1910,1,Friuli-Venezia Giulia,North
1911,1,Veneto,North
1912,2,Lombardia,North
1913,1,Lombardia,North
1915,4,Lombardia,North
1917,0,Lombardia,North
1919,2,Emilia-Romagna,North
1920,1,Lombardia,North
1921,2,Toscana,Centre
1923,1,Lazio,Centre
1925,0,Lombardia,North
1926,3,Lazio,Centre
1927,1,Friuli-Venezia Giulia,North
1929,0,Marche,Centre
1933,2,Friuli-Venezia Giulia,North
1935,3,Toscana,Centre
1936,1,Marche,Centre
1938,0,Piemonte,North
1939,2,Trentino-Alto Adige,North
1940,2,Puglia,South
1941,4,Abruzzo,South
1942,2,Lombardia,North
1944,3,Trentino-Alto Adige,North
1945,2,Emilia-Romagna,North
1948,0,Calabria,South
1949,0,Veneto,North
1950,3,Friuli-Venezia Giulia,North
1951,1,Veneto,North
1952,0,Veneto,North
1953,3,Veneto,North
1954,0,Emilia-Romagna,North
1955,1,Piemonte,North
1957,0,Piemonte,North
1958,2,Abruzzo,South
1959,3,Trentino-Alto Adige,North
1961,0,Umbria,Centre
1962,2,Trentino-Alto Adige,North
1963,0,Veneto,North
1966,4,Toscana,Centre
1968,3,Puglia,South
1969,0,Veneto,North
1970,0,Campania,South
1971,3,Lazio,Centre
1972,3,Lazio,Centre
1974,0,Lazio,Centre
1975,2,Trentino-Alto Adige,North
1977,1,Piemonte,North
1979,0,Veneto,North
1983,0,Emilia-Romagna,North
1984,1,Emilia-Romagna,North
1987,0,Marche,Centre
1991,0,Toscana,Centre
1992,0,Emilia-Romagna,North
1993,2,Lombardia,North
1994,3,Lombardia,North
1995,1,Emilia-Romagna,North
1998,1,Lombardia,North
2003,3,Campania,South
2004,3,Lombardia,North
2005,3,Marche,Centre
2006,3,Lombardia,North
2008,3,Lombardia,North
2009,3,Trentino-Alto Adige,North
2010,1,Marche,Centre
2011,1,Puglia,South
2012,2,Piemonte,North
2013,3,Campania,South
2015,0,Lazio,Centre
2018,3,Sardegna,Islands
2019,3,Veneto,North
2021,2,Lazio,Centre
2023,2,Friuli-Venezia Giulia,North
2024,1,Lombardia,North
2025,0,Emilia-Romagna,North
2026,2,Lombardia,North
2028,3,Sicilia,Islands
2029,4,Toscana,Centre
2031,3,Lombardia,North
2032,3,Toscana,Centre
2033,1,Toscana,Centre
2034,3,Veneto,North
2035,2,Veneto,North
2036,3,Lombardia,North
2037,2,Abruzzo,South
2039,0,Lazio,Centre
2040,3,Lombardia,North
2043,0,Lazio,Centre
2046,3,Lombardia,North
2050,0,Veneto,North
2051,2,Piemonte,North
2052,2,Abruzzo,South
2053,2,Piemonte,North
2054,1,Toscana,Centre
2055,2,Emilia-Romagna,North
2056,0,Campania,South
2057,2,Friuli-Venezia Giulia,North
2062,3,Abruzzo,South
2063,0,Lombardia,North
2066,2,Lombardia,North
2071,0,Veneto,North
2073,1,Sardegna,Islands
2074,1,Toscana,Centre
2076,2,Lombardia,North
2077,3,Emilia-Romagna,North
2078,1,Puglia,South
2079,1,Lazio,Centre
2082,0,Sicilia,Islands
2083,3,Lombardia,North
2084,3,Veneto,North
2086,3,Emilia-Romagna,North
2087,0,Trentino-Alto Adige,North
2090,3,Campania,South
2091,4,Veneto,North
2092,2,Lombardia,North
2095,1,Veneto,North
2097,1,Campania,South
2098,2,Lombardia,North
2099,0,Veneto,North
2101,1,Friuli-Venezia Giulia,North
2103,3,Lombardia,North
2104,2,Abruzzo,South
2105,3,Lombardia,North
2106,1,Veneto,North
2107,1,Puglia,South
2108,1,Lazio,Centre
2110,2,Veneto,North
2112,0,Sardegna,Islands
2114,2,Lombardia,North
2116,2,Veneto,North
2117,0,Emilia-Romagna,North
2118,2,Lombardia,North
2119,0,Lazio,Centre
2120,2,Piemonte,North
2123,0,Lombardia,North
2124,2,Emilia-Romagna,North
2125,3,Emilia-Romagna,North
2126,1,Lombardia,North
2127,4,Piemonte,North
2131,3,Lombardia,North
2132,3,Campania,South
2133,1,Puglia,South
2136,0,Piemonte,North
2137,0,Piemonte,North
2138,1,Lombardia,North
2141,2,Lombardia,North
2142,0,Lazio,Centre
2143,1,Lombardia,North
2144,3,Veneto,North
2146,2,Basilicata,South
2151,2,Puglia,South
2152,0,Lombardia,North
2155,0,Veneto,North
2157,0,Puglia,South
2159,0,Sicilia,Islands
2160,0,Veneto,North
2162,1,Lazio,Centre
2171,0,Emilia-Romagna,North
2174,0,Campania,South
2176,0,Emilia-Romagna,North
2177,3,Toscana,Centre
2178,2,Lombardia,North
2179,0,Trentino-Alto Adige,North
2180,2,Marche,Centre
2181,4,Veneto,North
2182,2,Puglia,South
2183,3,Liguria,North
2186,0,Abruzzo,South
2187,1,Veneto,North
2188,2,Toscana,Centre
2191,1,Emilia-Romagna,North
2193,3,Emilia-Romagna,North
2194,2,Puglia,South
2198,1,Emilia-Romagna,North
2200,0,Abruzzo,South
2202,1,Lombardia,North
2205,2,Lombardia,North
2207,4,Lazio,Centre
2208,1,Emilia-Romagna,North
2209,1,Lazio,Centre
2212,2,Toscana,Centre
2215,1,Sicilia,Islands
2220,0,Veneto,North
2221,1,Veneto,North
2222,0,Lazio,Centre
2223,3,Liguria,North
2224,2,Lombardia,North
2225,2,Piemonte,North
2226,3,Lazio,Centre
2227,0,Emilia-Romagna,North
2228,0,Sicilia,Islands
2229,0,Lombardia,North
2230,0,Toscana,Centre
2231,2,Piemonte,North
2236,3,Lombardia,North
2237,4,Puglia,South
2238,2,Veneto,North
2240,0,Lombardia,North
2243,3,Toscana,Centre
2244,2,Emilia-Romagna,North
2246,1,Sicilia,Islands
2247,3,Lombardia,North
2250,3,Emilia-Romagna,North
2251,0,Piemonte,North
2254,0,Umbria,Centre
2256,1,Sicilia,Islands
2257,4,Friuli-Venezia Giulia,North
2258,0,Lazio,Centre
2259,0,Lombardia,North
2262,1,Piemonte,North
2264,1,Piemonte,North
2265,3,Lazio,Centre
2266,1,Veneto,North
2267,2,Toscana,Centre
2269,0,Liguria,North
2270,1,Veneto,North
2271,2,Lazio,Centre
2273,1,Lazio,Centre
2274,2,Veneto,North
2275,0,Piemonte,North
2276,0,Emilia-Romagna,North
2277,0,Basilicata,South
2278,2,Piemonte,North
2279,3,Trentino-Alto Adige,North
2280,1,Veneto,North
2281,0,Lombardia,North
2285,1,Emilia-Romagna,North
2289,2,Campania,South
2291,1,Marche,Centre
2292,2,Emilia-Romagna,North
2293,1,Sicilia,Islands
2295,1,Friuli-Venezia Giulia,North
2296,0,Sicilia,Islands
2298,3,Lazio,Centre
2299,0,Piemonte,North
2300,2,Lombardia,North
2301,1,Sicilia,Islands
2302,3,Abruzzo,South
2303,1,Sardegna,Islands
2305,1,Piemonte,North
2306,1,Lombardia,North
2307,1,Lazio,Centre
2308,0,Veneto,North
2310,2,Lombardia,North
2311,0,Abruzzo,South
2312,1,Umbria,Centre
2314,0,Sicilia,Islands
2316,2,Emilia-Romagna,North
2317,4,Piemonte,North
2318,3,Puglia,South
2321,1,Sicilia,Islands
2327,4,Toscana,Centre
2328,0,Lombardia,North
2330,2,Emilia-Romagna,North
2332,0,Lombardia,North
2333,3,Lazio,Centre
2339,1,Veneto,North
2340,1,Lombardia,North
2341,2,Veneto,North
2342,2,Marche,Centre
2343,3,Lombardia,North
2344,0,Lombardia,North
2345,3,Liguria,North
2346,2,Veneto,North
2347,2,Lombardia,North
2349,0,Calabria,South
2350,4,Lombardia,North
2351,0,Marche,Centre
2352,0,Campania,South
2353,4,Lazio,Centre
2354,3,Lombardia,North
2355,2,Campania,South
2356,3,Lombardia,North
2357,0,Abruzzo,South
2358,2,Liguria,North
2359,3,Lazio,Centre
2361,2,Lombardia,North
2362,0,Marche,Centre
2363,1,Veneto,North
2364,3,Umbria,Centre
2366,3,Lombardia,North
2367,2,Umbria,Centre
2368,3,Emilia-Romagna,North
2369,3,Veneto,North
2370,3,Piemonte,North
2371,2,Puglia,South
2372,3,Veneto,North
2373,2,Lazio,Centre
2374,1,Veneto,North
2375,0,Piemonte,North
2376,2,Emilia-Romagna,North
2378,0,Sicilia,Islands
2382,1,Campania,South
2385,3,Lombardia,North
2386,3,Campania,South
2387,3,Lombardia,North
2389,1,Piemonte,North
2391,2,Toscana,Centre
2392,1,Piemonte,North
2393,2,Emilia-Romagna,North
2395,0,Friuli-Venezia Giulia,North
2396,0,Campania,South
2397,2,Piemonte,North
2400,3,Veneto,North
2401,1,Emilia-Romagna,North
2403,2,Lombardia,North
2404,0,Lazio,Centre
2405,3,Lombardia,North
2408,1,Sicilia,Islands
2410,1,Marche,Centre
2412,4,Veneto,North
2413,1,Toscana,Centre
2415,3,Emilia-Romagna,North
2417,2,Lombardia,North
2419,1,Puglia,South
2422,3,Piemonte,North
2424,3,Lazio,Centre
2425,2,Lombardia,North
2426,1,Lazio,Centre
2427,3,Lombardia,North
2429,0,Lombardia,North
2432,4,Campania,South
2433,2,Marche,Centre
2435,0,Emilia-Romagna,North
2436,1,Abruzzo,South
2437,1,Veneto,North
2438,0,Marche,Centre
2440,4,Emilia-Romagna,North
2441,3,Lombardia,North
2442,0,Lombardia,North
2444,3,Lombardia,North
2446,3,Lombardia,North
2447,2,Trentino-Alto Adige,North
2448,3,Piemonte,North
2449,2,Veneto,North
2450,1,Veneto,North
2452,3,Veneto,North
2454,0,Toscana,Centre
2455,3,Veneto,North
2456,3,Lombardia,North
2459,0,Emilia-Romagna,North
2460,1,Veneto,North
2461,3,Basilicata,South
2462,3,Lazio,Centre
2463,2,Emilia-Romagna,North
2467,1,Sardegna,Islands
2468,2,Lombardia,North
2470,0,Lombardia,North
2471,3,Campania,South
2472,1,Campania,South
2473,1,Trentino-Alto Adige,North
2474,2,Marche,Centre
2475,4,Campania,South
2476,2,Lombardia,North
2478,1,Emilia-Romagna,North
2479,2,Veneto,North
2480,2,Emilia-Romagna,North
2481,2,Lombardia,North
2483,3,Lazio,Centre
2485,0,Campania,South
2486,1,Veneto,North
2487,0,Basilicata,South
2488,0,Trentino-Alto Adige,North
2489,1,Toscana,Centre
2493,2,Lazio,Centre
2497,2,Abruzzo,South
2498,2,Veneto,North
2499,2,Veneto,North
2500,3,Campania,South
2501,3,Emilia-Romagna,North
2502,0,Lazio,Centre
2505,2,Emilia-Romagna,North
2506,1,Sardegna,Islands
2509,0,Emilia-Romagna,North
2511,2,Emilia-Romagna,North
2512,3,Toscana,Centre
2513,0,Friuli-Venezia Giulia,North
2514,0,Liguria,North
2516,0,Marche,Centre
2519,0,Campania,South
2520,3,Friuli-Venezia Giulia,North
2521,2,Veneto,North
2522,2,Lombardia,North
2523,0,Lombardia,North
2525,3,Marche,Centre
2526,1,Lombardia,North
2527,0,Piemonte,North
2528,2,Veneto,North
2529,3,Toscana,Centre
2531,3,Veneto,North
2533,1,Liguria,North
2534,2,Emilia-Romagna,North
2535,1,Lombardia,North
2537,0,Umbria,Centre
2538,0,Lombardia,North
2539,3,Lombardia,North
2543,2,Trentino-Alto Adige,North
2544,1,Toscana,Centre
2545,2,Liguria,North
2546,0,Sicilia,Islands
2547,2,Lombardia,North
2549,3,Veneto,North
2550,4,Emilia-Romagna,North
2551,4,Lombardia,North
2553,2,Campania,South
2554,0,Lombardia,North
2555,3,Marche,Centre
2556,0,Puglia,South
2557,3,Lombardia,North
2558,3,Lombardia,North
2560,0,Lazio,Centre
2561,1,Lombardia,North
2562,0,Trentino-Alto Adige,North
2567,1,Lombardia,North
2569,1,Lazio,Centre
2570,3,Emilia-Romagna,North
2571,0,Calabria,South
2572,4,Piemonte,North
2573,4,Lombardia,North
2576,0,Veneto,North
2577,3,Lombardia,North
2578,3,Lazio,Centre
2579,1,Marche,Centre
2582,0,Puglia,South
2583,4,Lazio,Centre
2584,1,Veneto,North
2585,2,Lombardia,North
2588,2,Lazio,Centre
2590,0,Marche,Centre
2592,1,Lombardia,North
2594,2,Campania,South
2595,1,Lazio,Centre
2596,2,Puglia,South
2597,1,Lazio,Centre
2599,3,Lombardia,North
2600,2,Lombardia,North
2602,1,Lazio,Centre
2603,0,Lazio,Centre
2604,0,Emilia-Romagna,North
2605,0,Piemonte,North
2606,0,Calabria,South
2607,1,Sicilia,Islands
2608,3,Piemonte,North
2611,2,Piemonte,North
2612,3,Emilia-Romagna,North
2613,1,Campania,South
2614,0,Trentino-Alto Adige,North
2616,1,Lombardia,North
2618,0,Lombardia,North
2619,2,Emilia-Romagna,North
2622,1,Veneto,North
2623,3,Emilia-Romagna,North
2626,3,Lazio,Centre
2627,1,Emilia-Romagna,North
2628,3,Piemonte,North
2631,2,Emilia-Romagna,North
2633,0,Lombardia,North
2635,2,Toscana,Centre
2636,0,Emilia-Romagna,North
2637,2,Lombardia,North
2638,1,Sicilia,Islands
2639,0,Campania,South
2640,3,Veneto,North
2643,2,Veneto,North
2644,4,Lombardia,North
2645,1,Veneto,North
2646,1,Campania,South
2647,3,Emilia-Romagna,North
2648,2,Sardegna,Islands
2649,3,Campania,South
2651,1,Lombardia,North
2652,0,Veneto,North
2655,1,Toscana,Centre
2657,3,Veneto,North
2659,3,Basilicata,South
2661,0,Veneto,North
2663,4,Sicilia,Islands
2664,3,Toscana,Centre
2665,1,Emilia-Romagna,North
2666,1,Toscana,Centre
2669,1,Veneto,North
2671,3,Toscana,Centre
2672,1,Lombardia,North
2673,1,Toscana,Centre
2677,3,Sicilia,Islands
2678,2,Lombardia,North
2680,1,Lombardia,North
2681,0,Lazio,Centre
2683,3,Emilia-Romagna,North
2684,0,Lombardia,North
2685,3,Lombardia,North
2686,4,Emilia-Romagna,North
2687,0,Marche,Centre
2689,4,Liguria,North
2691,0,Trentino-Alto Adige,North
2693,0,Lombardia,North
2694,4,Umbria,Centre
2696,0,Sicilia,Islands
2697,4,Emilia-Romagna,North
2699,2,Veneto,North
2701,3,Lombardia,North
2702,1,Trentino-Alto Adige,North
2704,3,Friuli-Venezia Giulia,North
2706,1,Piemonte,North
2708,1,Lazio,Centre
2709,2,Lombardia,North
2712,1,Liguria,North
2713,0,Marche,Centre
2715,1,Campania,South
2716,1,Umbria,Centre
2718,2,Campania,South
2719,1,Liguria,North
2720,1,Lombardia,North
2724,1,Piemonte,North
2729,3,Piemonte,North
2730,3,Puglia,South
2731,0,Lombardia,North
2732,1,Campania,South
2733,2,Puglia,South
2734,2,Lombardia,North
2735,1,Toscana,Centre
2737,3,Emilia-Romagna,North
2738,2,Veneto,North
2740,1,Marche,Centre
2741,2,Toscana,Centre
2742,2,Emilia-Romagna,North
2743,2,Lombardia,North
2744,0,Campania,South
2745,2,Marche,Centre
2746,2,Friuli-Venezia Giulia,North
2747,4,Lombardia,North
2748,3,Veneto,North
2754,1,Campania,South
2755,3,Trentino-Alto Adige,North
2756,0,Veneto,North
2757,4,Lazio,Centre
2758,0,Campania,South
2759,3,Basilicata,South
2760,1,Emilia-Romagna,North
2761,2,Lazio,Centre
2763,3,Lombardia,North
2766,0,Liguria,North
2768,1,Lazio,Centre
2771,0,Emilia-Romagna,North
2772,0,Lombardia,North
2774,3,Emilia-Romagna,North
2775,0,Lombardia,North
2776,4,Toscana,Centre
2777,3,Lombardia,North
2778,3,Lombardia,North
2779,4,Veneto,North
2782,3,Lombardia,North
2785,2,Campania,South
2788,2,Sicilia,Islands
2790,2,Puglia,South
2791,1,Sicilia,Islands
2794,3,Calabria,South
2796,2,Veneto,North
2797,1,Veneto,North
2800,0,Lombardia,North
2804,0,Campania,South
2805,0,Toscana,Centre
2808,0,Sardegna,Islands
2809,1,Toscana,Centre
2810,3,Toscana,Centre
2811,1,Lombardia,North
2813,0,Campania,South
2821,0,Lazio,Centre
2823,1,Veneto,North
2824,3,Lombardia,North
2826,3,Veneto,North
2829,3,Toscana,Centre
2832,3,Lombardia,North
2834,3,Lombardia,North
2835,1,Veneto,North
2836,0,Veneto,North
2837,0,Piemonte,North
2839,2,Marche,Centre
2844,0,Umbria,Centre
2845,0,Campania,South
2846,1,Veneto,North
2847,2,Lombardia,North
2849,1,Veneto,North
2850,2,Veneto,North
2851,1,Lombardia,North
2852,0,Lazio,Centre
2853,3,Toscana,Centre
2855,0,Emilia-Romagna,North
2857,0,Piemonte,North
2861,3,Piemonte,North
2863,0,Piemonte,North
2864,4,Sicilia,Islands
2867,4,Veneto,North
2870,1,Trentino-Alto Adige,North
2871,1,Campania,South
2872,3,Lazio,Centre
2873,0,Lombardia,North
2876,1,Lombardia,North
2877,1,Lombardia,North
2878,1,Toscana,Centre
2881,0,Toscana,Centre
2883,2,Lombardia,North
2885,0,Campania,South
2886,0,Lombardia,North
2889,0,Lombardia,North
2890,1,Lazio,Centre
2894,0,Lombardia,North
2896,0,Toscana,Centre
2899,0,Emilia-Romagna,North
2900,0,Puglia,South
2901,0,Lombardia,North
2902,2,Friuli-Venezia Giulia,North
2904,0,Toscana,Centre
2905,3,Veneto,North
2906,3,Liguria,North
2907,0,Basilicata,South
2908,1,Lombardia,North
2909,2,Veneto,North
2911,3,Liguria,North
2912,0,Campania,South
2913,0,Emilia-Romagna,North
2914,3,Umbria,Centre
2916,4,Abruzzo,South
2917,3,Friuli-Venezia Giulia,North
2918,1,Sicilia,Islands
2920,0,Veneto,North
2922,2,Emilia-Romagna,North
2923,0,Basilicata,South
2924,0,Veneto,North
2925,2,Puglia,South
2932,0,Lombardia,North
2933,0,Veneto,North
2934,0,Toscana,Centre
2935,4,Trentino-Alto Adige,North
2938,3,Lombardia,North
2939,3,Piemonte,North
2942,0,Campania,South
2943,0,Lombardia,North
2945,1,Toscana,Centre
2946,0,Lombardia,North
2948,0,Emilia-Romagna,North
2949,2,Campania,South
2952,2,Veneto,North
2953,3,Emilia-Romagna,North
2954,1,Basilicata,South
2955,3,Lombardia,North
2956,1,Lombardia,North
2958,0,Lombardia,North
2960,2,Sicilia,Islands
2961,2,Trentino-Alto Adige,North
2962,0,Sicilia,Islands
2965,0,Toscana,Centre
2966,2,Friuli-Venezia Giulia,North
2967,3,Toscana,Centre
2970,0,Lazio,Centre
2972,1,Piemonte,North
2973,2,Lombardia,North
2974,2,Marche,Centre
2976,0,Lombardia,North
2978,2,Marche,Centre
2979,2,Emilia-Romagna,North
2981,1,Piemonte,North
2982,1,Trentino-Alto Adige,North
2984,2,Calabria,South
2985,4,Lombardia,North
2987,0,Marche,Centre
2989,0,Veneto,North
2991,0,Piemonte,North
2993,3,Trentino-Alto Adige,North
2994,2,Lombardia,North
2997,3,Campania,South
2998,1,Toscana,Centre
3000,1,Lombardia,North
3001,2,Liguria,North
3002,1,Veneto,North
3003,3,Piemonte,North
3004,1,Lombardia,North
3007,1,Lombardia,North
3012,0,Campania,South
3016,1,Lombardia,North
3017,0,Veneto,North
3018,1,Piemonte,North
3019,2,Emilia-Romagna,North
3020,0,Lombardia,North
3021,0,Toscana,Centre
3023,1,Lombardia,North
3024,4,Piemonte,North
3025,2,Liguria,North
3027,2,Trentino-Alto Adige,North
3028,3,Emilia-Romagna,North
3029,3,Emilia-Romagna,North
3031,3,Toscana,Centre
3032,3,Lombardia,North
3035,0,Emilia-Romagna,North
3036,0,Piemonte,North
3038,3,Lazio,Centre
3039,0,Veneto,North
3040,2,Lazio,Centre
3041,3,Sardegna,Islands
3046,3,Lombardia,North
3047,1,Piemonte,North
3048,0,Lombardia,North
3050,3,Lazio,Centre
3051,0,Piemonte,North
3052,1,Lombardia,North
3054,2,Emilia-Romagna,North
3055,0,Toscana,Centre
3058,0,Marche,Centre
3059,3,Campania,South
3060,1,Veneto,North
3061,0,Emilia-Romagna,North
3062,0,Umbria,Centre
3063,2,Lazio,Centre
3064,4,Veneto,North
3065,0,Piemonte,North
3066,2,Emilia-Romagna,North
3067,1,Veneto,North
3068,1,Veneto,North
3071,3,Sicilia,Islands
3072,2,Lombardia,North
3073,1,Veneto,North
3074,1,Puglia,South
3075,2,Campania,South
3076,2,Lombardia,North
3077,0,Piemonte,North
3078,1,Emilia-Romagna,North
3079,1,Piemonte,North
3080,0,Trentino-Alto Adige,North
3082,0,Umbria,Centre
3083,3,Piemonte,North
3084,1,Toscana,Centre
3085,0,Piemonte,North
3087,0,Piemonte,North
3090,1,Sicilia,Islands
3091,3,Lombardia,North
3093,0,Abruzzo,South
3094,2,Marche,Centre
3095,3,Lombardia,North
3096,3,Lombardia,North
3098,2,Sicilia,Islands
3102,0,Lazio,Centre
3104,1,Lombardia,North
3105,1,Marche,Centre
3106,0,Piemonte,North
3107,1,Toscana,Centre
3109,3,Lombardia,North
3113,0,Veneto,North
3114,4,Veneto,North
3117,1,Toscana,Centre
3119,3,Lombardia,North
3120,1,Piemonte,North
3122,3,Lombardia,North
3123,3,Lombardia,North
3124,4,Toscana,Centre
3126,3,Toscana,Centre
3127,0,Campania,South
3129,1,Veneto,North
3134,3,Lombardia,North
3135,1,Lombardia,North
3136,1,Campania,South
3137,2,Toscana,Centre
3142,1,Trentino-Alto Adige,North
3143,0,Veneto,North
3145,2,Marche,Centre
3146,1,Sicilia,Islands
3150,3,Lombardia,North
3151,2,Abruzzo,South
3152,1,Lombardia,North
3153,3,Campania,South
3155,3,Lombardia,North
3156,2,Lombardia,North
3157,3,Puglia,South
3158,3,Veneto,North
3161,2,Trentino-Alto Adige,North
3163,1,Emilia-Romagna,North
3165,0,Toscana,Centre
3166,2,Emilia-Romagna,North
3167,0,Lombardia,North
3168,2,Lombardia,North
3169,4,Umbria,Centre
3170,1,Lombardia,North
3173,3,Lombardia,North
3175,2,Lazio,Centre
3176,0,Toscana,Centre
3182,0,Piemonte,North
3183,0,Sicilia,Islands
3184,2,Campania,South
3186,0,Sicilia,Islands
3187,1,Lazio,Centre
3189,1,Piemonte,North
3190,1,Lombardia,North
3193,0,Piemonte,North
3194,0,Lombardia,North
3195,3,Trentino-Alto Adige,North
3196,3,Toscana,Centre
3200,1,Marche,Centre
3201,0,Lombardia,North
3202,0,Toscana,Centre
3203,3,Emilia-Romagna,North
3205,2,Basilicata,South
3207,2,Lombardia,North
3208,1,Toscana,Centre
3209,3,Marche,Centre
3212,0,Lazio,Centre
3214,2,Lombardia,North
3215,0,Veneto,North
3219,0,Lombardia,North
3220,1,Calabria,South
3221,4,Emilia-Romagna,North
3222,0,Marche,Centre
3223,0,Lombardia,North
3225,3,Toscana,Centre
3229,0,Veneto,North
